subject_id,trial,sentence,condition,target_object,first_saccade_chosen_object,first_saccade_latency_s,chose_target
subject-9,9,The woman will wash the shirt,non-restrictive,shirt,shirt,0.0819,True
subject-9,10,The boy will move the cake,non-restrictive,cake,ball,0.4276,False
subject-9,11,The hiker will climb the mountain,restrictive,mountain,mountain,0.3485,True
subject-9,12,The doctor will inject the child,restrictive,child,child,0.1048,True
subject-9,13,The man will paint the canvas,restrictive,canvas,keyboard,0.4212,False
subject-9,14,The musician will move the violin,non-restrictive,violin,elsewhere,0.0989,False
subject-9,15,The woman will blow grab the candle,non-restrictive,candle,candle,0.5374,True
subject-9,16,The chef will grate the carrot,restrictive,carrot,carrot,0.1302,True
subject-9,17,The man will lick the stamp,restrictive,stamp,stamp,0.159,True
subject-9,18,The man will chop the wood,restrictive,wood,elsewhere,0.3065,False
subject-9,19,The boy will feed the dog,non-restrictive,dog,elsewhere,0.2699,False
subject-9,20,The businessman will wear the hat,restrictive,hat,folder,0.844,False
subject-9,21,The girl will grab the dice,non-restrictive,dice,elsewhere,0.3919,False
subject-9,22,The woman will  carry the dress,non-restrictive,dress,elsewhere,0.3177,False
subject-9,23,The man will wipe the washing machine,non-restrictive,washing-machine,mirror,0.6659,False
subject-9,24,The woman will open the bottle,restrictive,bottle,seed,0.1644,False
subject-9,25,The girl will lift the rabbit,non-restrictive,rabbit,elsewhere,0.0071,False
subject-9,26,The chef will slice the bread,restrictive,bread,spoon,0.3592,False
subject-9,27,The boy will peel the banana,restrictive,banana,mitten,0.121,False
subject-9,28,The girl will hang the coat,non-restrictive,coat,coat,0.3768,True
subject-9,29,The girl will vacuum the carpet,restrictive,carpet,footstool,0.4022,False
subject-9,30,The kid will stack the lego,non-restrictive,lego,elsewhere,1.7518,False
subject-9,31,The girl will knit the scarf,restrictive,scarf,scarf,0.1649,True
subject-9,32,The grandmother will read the newspaper,restrictive,newspaper,newspaper,0.0193,True
subject-9,33,The woman will bathe the baby,restrictive,baby,baby,0.8573,True
subject-9,34,The policeman will search the man,non-restrictive,man,subject,1.1712,False
subject-9,35,The boy will dim the lamp,restrictive,lamp,elsewhere,0.119,False
subject-9,36,The woman will read the book,restrictive,book,book,0.8919,True
subject-9,37,The housewife will  wash the mushrooms,non-restrictive,mushrooms,jug,0.0471,False
subject-9,38,The baby will grab the kitten,non-restrictive,kitten,kitten,0.4212,True
subject-9,39,The man will watch the boat,non-restrictive,boat,boat,0.306,True
subject-9,40,The boy will throw the ball,non-restrictive,ball,elsewhere,0.3792,False
subject-9,41,The boy will tie the shoelace,restrictive,shoelace,mat,0.0887,False
subject-9,42,The woman will carry the apron,non-restrictive,apron,broom,0.0838,False
subject-9,43,The woman will water the flower,restrictive,flower,elsewhere,0.3055,False
subject-9,44,The baby will ring the bell,restrictive,bell,bricks,0.5208,False
subject-9,45,The man will smoke the cigarettes,restrictive,cigarettes,filofax,0.1712,False
subject-9,46,The woman will carry the beer,non-restrictive,beer,mug,0.2513,False
subject-9,47,The man will lock the safe,restrictive,safe,elsewhere,1.1102,False
subject-9,48,The girl will hold the blouse,non-restrictive,blouse,subject,1.7093,False
subject-9,49,The boy will touch the football,non-restrictive,football,football,0.2132,True
