subject_id,trial,sentence_id,condition,sentence,target_position,n_saccades_detected,n_saccades_after_verb_onset,first_saccade_latency_s,first_saccade_duration_s,first_saccade_peak_vel_deg_s,first_saccade_landing_aoi,first_saccade_is_target,first_saccade_is_object,rawsample_prop_pos1,saccade_prop_pos1,rawsample_prop_pos2,saccade_prop_pos2,rawsample_prop_pos3,saccade_prop_pos3,rawsample_prop_pos4,saccade_prop_pos4,prop_target_critical_window,saccade_prop_target,no_object_gaze_critical_window,n_saccades_landed_critical_window,target_object,first_saccade_chosen_object
subject-19,8,44,non-restrictive,The baker will inspect the dough,2,4,1,0.3527,0.0805,264.7,pos2,True,True,0.0,,1.0,,0.0,,0.0,,1.0,,False,0,dough,dough
subject-19,9,5,restrictive,The hiker will climb the mountain,3,11,1,0.3416,0.054,500.0,pos3,True,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,1,mountain,mountain
subject-19,10,27,restrictive,The boy will dim the lamp,1,5,0,,,,,,,1.0,,0.0,,0.0,,0.0,,1.0,,False,0,lamp,
subject-19,11,29,restrictive,The grandmother will read the newspaper,3,5,1,0.9299,0.0537,499.7,pos3,True,True,,,,,,,,,,,True,0,newspaper,newspaper
subject-19,12,17,restrictive,The man will chop the wood,3,5,1,0.8755,0.0673,492.1,pos3,True,True,,,,,,,,,,,True,0,wood,wood
subject-19,13,6,non-restrictive,The housewife will  wash the mushrooms,4,6,3,1.1387,0.0538,522.3,pos3,False,True,,,,,,,,,,,True,0,mushrooms,jug
subject-19,14,11,restrictive,The baby will ring the bell,1,4,1,0.9167,0.0402,423.7,pos1,True,True,,,,,,,,,,,True,0,bell,bell
subject-19,15,20,non-restrictive,The baby will grab the kitten,2,9,2,1.1454,0.0132,243.4,subject,False,False,,,,,,,,,,,True,0,kitten,subject
subject-19,16,42,non-restrictive,The woman will wash the shirt,4,6,2,0.2023,0.0737,373.9,elsewhere,False,False,,,,,,,,,,,True,0,shirt,elsewhere
subject-19,17,46,non-restrictive,The musician will move the violin,4,6,3,0.3401,0.0535,401.9,elsewhere,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,1,violin,elsewhere
subject-19,18,16,non-restrictive,The woman will  carry the dress,2,6,1,1.1888,0.067,532.8,pos2,True,True,,,,,,,,,,,True,0,dress,dress
subject-19,19,19,restrictive,The chef will slice the bread,1,5,2,0.9886,0.067,474.8,pos1,True,True,,,,,,,,,,,True,0,bread,bread
subject-19,20,18,non-restrictive,The boy will touch the football,4,5,1,0.81,0.0537,343.4,elsewhere,False,False,,,,,,,,,,,True,0,football,elsewhere
subject-19,21,41,restrictive,The boy will squeeze the orange,3,4,2,0.6403,0.0336,271.5,subject,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,1,orange,subject
subject-19,22,39,restrictive,The boy will tie the shoelace,1,9,1,0.9596,0.0535,426.9,elsewhere,False,False,,,,,,,,,,,True,0,shoelace,elsewhere
subject-19,23,4,non-restrictive,The boy will throw the ball,2,5,1,1.1763,0.0736,581.6,pos2,True,True,,,,,,,,,,,True,0,ball,ball
subject-19,24,22,non-restrictive,The girl will hang the coat,4,3,0,,,,,,,,,,,,,,,,,True,0,coat,
subject-19,25,15,restrictive,The businessman will wear the hat,1,8,3,1.0581,0.0538,295.0,subject,False,False,1.0,,0.0,,0.0,,0.0,,1.0,,False,0,hat,subject
subject-19,26,13,restrictive,The man will smoke the cigarettes,3,6,1,0.4994,0.0673,529.2,pos3,True,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,1,cigarettes,cigarettes
subject-19,27,12,non-restrictive,The man will watch the boat,2,9,5,0.4674,0.0535,418.6,elsewhere,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,1,boat,elsewhere
subject-19,28,45,restrictive,The chef will grate the carrot,3,8,2,0.0431,0.0534,454.2,elsewhere,False,False,,,,,,,,,,,True,0,carrot,elsewhere
subject-19,29,26,non-restrictive,The woman will blow grab the candle,4,7,3,0.4433,0.0536,406.9,subject,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,1,candle,subject
subject-19,30,25,restrictive,The man will paint the canvas,3,5,3,0.6085,0.0539,358.1,subject,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,canvas,subject
subject-19,31,38,non-restrictive,The woman will carry the apron,4,8,3,0.03,0.0535,345.1,elsewhere,False,False,0.0,0.0,0.0,0.0,0.9673,1.0,0.0327,0.0,0.0327,0.0,False,1,apron,elsewhere
subject-19,32,3,restrictive,The woman will bathe the baby,1,4,1,1.0314,0.0469,464.7,pos1,True,True,,,,,,,,,,,True,0,baby,baby
subject-19,33,2,non-restrictive,The policeman will search the man,4,6,2,0.8569,0.0335,236.0,pos3,False,True,0.0,,1.0,,0.0,,0.0,,0.0,,False,0,man,dustbin
subject-19,34,34,non-restrictive,The boy will move the radio,4,8,1,1.0349,0.0536,357.3,pos4,True,True,,,,,,,,,,,True,0,radio,radio
subject-19,35,47,restrictive,The girl will vacuum the carpet,1,7,2,0.081,0.0336,362.1,elsewhere,False,False,,,,,,,,,,,True,0,carpet,elsewhere
subject-19,36,10,non-restrictive,The man will wipe the washing machine,4,5,1,1.7044,0.0538,350.3,elsewhere,False,False,,,,,,,,,,,True,0,washing-machine,elsewhere
subject-19,37,1,restrictive,The woman will drink the wine,3,8,2,0.2437,0.0535,446.5,elsewhere,False,False,,,,,,,,,,,True,0,wine,elsewhere
subject-19,38,21,restrictive,The woman will water the flower,3,6,1,1.0156,0.0675,547.9,pos3,True,True,,,,,,,,,,,True,0,flower,flower
subject-19,39,30,non-restrictive,The girl will grab the dice,4,5,2,0.2239,0.0471,480.7,subject,False,False,,,,,,,,,,,True,0,dice,subject
subject-19,40,28,non-restrictive,The cat will push the milk,2,4,1,0.9446,0.0469,543.1,elsewhere,False,False,,,,,,,,,,,True,0,milk,elsewhere
subject-19,41,32,non-restrictive,The woman will carry the beer,2,7,3,0.0707,0.0137,368.7,pos1,False,True,,,,,,,,,,,True,0,beer,kettle
subject-19,42,24,non-restrictive,The girl will lift the rabbit,2,4,2,0.697,0.0534,273.6,elsewhere,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,rabbit,elsewhere
subject-19,43,9,restrictive,The woman will read the book,3,4,1,0.9181,0.0535,507.8,pos3,True,True,,,,,,,,,,,True,0,book,book
subject-19,44,8,non-restrictive,The woman will dust the piano,2,5,2,0.7989,0.074,316.2,subject,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,piano,subject
subject-19,45,49,restrictive,The man will lick the stamp,3,6,2,0.7485,0.0334,272.9,pos3,True,True,0.0,,0.0,,0.0,,1.0,,0.0,,False,0,stamp,stamp
subject-19,46,14,non-restrictive,The boy will feed the dog,4,6,2,0.0151,0.0532,356.6,elsewhere,False,False,,,,,,,,,,,True,0,dog,elsewhere
subject-19,47,0,non-restrictive,The boy will move the cake,2,6,2,0.0262,0.0535,364.4,elsewhere,False,False,,,,,,,,,,,True,0,cake,elsewhere
subject-19,48,7,restrictive,The doctor will inject the child,1,4,1,0.9883,0.0536,394.1,elsewhere,False,False,,,,,,,,,,,True,0,child,elsewhere
subject-19,49,43,restrictive,The man will lock the safe,1,6,1,0.5945,0.0533,454.0,pos1,True,True,,,,,,,,,,,True,0,safe,safe
subject-2,0,21,non-restrictive,The woman will move the flower,3,11,1,1.2483,0.0402,674.9,pos3,True,True,,,,,,,,,,,True,0,flower,flower
subject-2,1,36,restrictive,The kid will build the lego,2,8,1,0.75,0.0333,606.0,pos2,True,True,,,,,,,,,,,True,0,lego,lego
subject-2,2,5,non-restrictive,The hiker will photograph the mountain,3,11,3,1.1396,0.0331,470.7,elsewhere,False,False,,,,,,,,,,,True,0,mountain,elsewhere
subject-2,3,3,non-restrictive,The woman will touch the baby,1,5,1,1.041,0.0199,656.4,elsewhere,False,False,,,,,,,,,,,True,0,baby,elsewhere
subject-2,4,41,non-restrictive,The boy will move the orange,3,9,1,1.0117,0.0399,551.8,elsewhere,False,False,,,,,,,,,,,True,0,orange,elsewhere
subject-2,5,46,restrictive,The musician will tune the violin,4,11,1,1.0545,0.0335,412.0,elsewhere,False,False,,,,,,,,,,,True,0,violin,elsewhere
subject-2,6,22,restrictive,The girl will zip the coat,4,6,1,1.0195,0.0396,524.3,elsewhere,False,False,,,,,,,,,,,True,0,coat,elsewhere
subject-2,7,37,non-restrictive,The boy will move the banana,3,12,4,0.7491,0.0338,444.2,pos1,False,True,,,,,,,,,,,True,0,banana,marker
subject-2,9,44,restrictive,The baker will knead the dough,2,7,1,0.8474,0.0467,510.0,pos2,True,True,,,,,,,,,,,True,0,dough,dough
subject-2,10,9,non-restrictive,The woman will open the book,3,9,0,,,,,,,,,,,,,,,,,True,0,book,
subject-2,11,17,non-restrictive,The man will  move the wood,3,14,3,0.0969,0.0201,334.3,elsewhere,False,False,,,,,,,,,,,True,0,wood,elsewhere
subject-2,12,40,restrictive,The girl will button the blouse,2,12,3,0.1217,0.0201,107.4,elsewhere,False,False,,,,,,,,,,,True,0,blouse,elsewhere
subject-2,13,31,non-restrictive,The woman will examine the bottle,1,8,2,0.6289,0.0138,230.8,elsewhere,False,False,,,,,,,,,,,True,1,bottle,elsewhere
subject-2,14,48,restrictive,The child will inflate the balloon,2,8,1,0.979,0.0206,574.7,pos2,True,True,,,,,,,,,,,True,0,balloon,balloon
subject-2,15,47,non-restrictive,The girl will move the carpet,1,11,2,0.3469,0.0469,149.3,elsewhere,False,False,,,,,,,,,,,True,1,carpet,elsewhere
subject-2,16,23,non-restrictive,The girl will hold the scarf,1,6,1,1.2747,0.0404,363.4,elsewhere,False,False,,,,,,,,,,,True,0,scarf,elsewhere
subject-2,17,11,non-restrictive,The baby will kick the bell,1,10,2,1.0932,0.0668,418.5,pos1,True,True,,,,,,,,,,,True,0,bell,bell
subject-2,18,29,non-restrictive,The grandmother will eadturn the newspaper,3,7,0,,,,,,,,,,,,,,,,,True,0,newspaper,
subject-2,19,16,restrictive,The woman will wear the dress,2,9,1,1.255,0.0468,502.1,pos2,True,True,,,,,,,,,,,True,0,dress,dress
subject-2,20,13,non-restrictive,The man will  collect the cigarettes,3,9,3,1.177,0.0472,369.1,elsewhere,False,False,,,,,,,,,,,True,0,cigarettes,elsewhere
subject-2,21,4,restrictive,The boy will bounce the ball,2,8,1,1.0518,0.0399,446.4,pos2,True,True,,,,,,,,,,,True,0,ball,ball
subject-2,22,45,non-restrictive,The chef will carry the carrot,3,9,2,1.0633,0.0267,188.3,elsewhere,False,False,,,,,,,,,,,True,0,carrot,elsewhere
subject-2,23,42,restrictive,The woman will sew the shirt,4,10,4,0.0348,0.0201,1496.7,elsewhere,False,False,,,,,,,,,,,True,2,shirt,elsewhere
subject-2,24,30,restrictive,The girl will roll the dice,4,6,0,,,,,,,,,,,,,,,,,True,0,dice,
subject-2,25,38,restrictive,The woman will tie the apron,4,10,2,0.848,0.0533,312.1,elsewhere,False,False,,,,,,,,,,,True,0,apron,elsewhere
subject-2,26,49,non-restrictive,The man will pick up the stamp,3,12,5,0.3272,0.0131,67.5,elsewhere,False,False,,,,,,,,,,,True,1,stamp,elsewhere
subject-2,27,15,non-restrictive,The businessman will  forget the hat,1,10,2,0.9967,0.0538,95.3,elsewhere,False,False,,,,,,,,,,,True,0,hat,elsewhere
subject-2,28,19,non-restrictive,The chef will clean the bread,1,11,1,0.9636,0.0134,564.9,elsewhere,False,False,,,,,,,,,,,True,0,bread,elsewhere
subject-2,29,10,restrictive,The man will repair the washing machine,4,7,1,1.0931,0.0403,358.3,elsewhere,False,False,,,,,,,,,,,True,1,washing-machine,elsewhere
subject-2,30,26,restrictive,The woman will blow out the candle,4,6,2,0.4432,0.0136,258.8,elsewhere,False,False,,,,,,,,,,,True,1,candle,elsewhere
subject-2,31,0,restrictive,The boy will eat the cake,2,9,1,0.8958,0.0335,436.3,pos2,True,True,,,,,,,,,,,True,0,cake,cake
subject-2,32,2,restrictive,The policeman will arrest the man,4,6,0,,,,,,,,,,,,,,,,,True,0,man,
subject-2,33,12,restrictive,The man will sail the boat,2,10,1,1.0407,0.0408,546.4,pos2,True,True,,,,,,,,,,,True,0,boat,boat
subject-2,34,28,restrictive,The cat will drink the milk,2,6,1,0.9672,0.047,424.8,elsewhere,False,False,,,,,,,,,,,True,0,milk,elsewhere
subject-2,35,7,non-restrictive,The doctor will check the child,1,9,1,1.1336,0.0533,350.8,elsewhere,False,False,,,,,,,,,,,True,0,child,elsewhere
subject-2,36,35,non-restrictive,The girl will squeeze the mascara,1,9,1,1.6567,0.0402,412.9,elsewhere,False,False,,,,,,,,,,,True,0,mascara,elsewhere
subject-2,37,24,restrictive,The girl will groom the rabbit,2,10,0,,,,,,,,,,,,,,,,,True,0,rabbit,
subject-2,38,25,non-restrictive,The man will move the canvas,3,8,2,1.2959,0.0468,444.9,pos2,False,True,,,,,,,,,,,True,0,canvas,rope
subject-2,39,33,non-restrictive,The boy will open the suitcase,3,9,1,1.2948,0.0535,655.0,pos3,True,True,,,,,,,,,,,True,0,suitcase,suitcase
subject-2,40,1,non-restrictive,The woman will try the wine,3,11,1,1.1142,0.0398,578.1,pos3,True,True,,,,,,,,,,,True,0,wine,wine
subject-2,41,43,non-restrictive,The man will wipe the safe,1,14,2,1.1234,0.0336,428.8,elsewhere,False,False,,,,,,,,,,,True,0,safe,elsewhere
subject-2,42,32,restrictive,The woman will brew the beer,2,6,1,1.1069,0.0472,532.5,pos2,True,True,,,,,,,,,,,True,0,beer,beer
subject-2,43,14,restrictive,The boy will walk the dog,4,8,1,0.9386,0.0536,354.8,elsewhere,False,False,,,,,,,,,,,True,0,dog,elsewhere
subject-2,44,39,non-restrictive,The boy will move the shoelace,1,9,2,1.2325,0.0332,328.3,elsewhere,False,False,,,,,,,,,,,True,0,shoelace,elsewhere
subject-2,45,20,restrictive,The baby will hug the kitten,2,10,3,0.075,0.0134,283.0,elsewhere,False,False,,,,,,,,,,,True,0,kitten,elsewhere
subject-2,46,18,restrictive,The boy will kick the football,4,11,2,0.8824,0.0132,324.8,elsewhere,False,False,,,,,,,,,,,True,0,football,elsewhere
subject-2,47,8,restrictive,The woman will play the piano,2,10,1,1.0482,0.0331,442.6,pos2,True,True,,,,,,,,,,,True,0,piano,piano
subject-2,48,27,non-restrictive,The boy will touch the lamp,1,13,1,1.1741,0.0133,359.1,elsewhere,False,False,,,,,,,,,,,True,0,lamp,elsewhere
subject-2,49,6,restrictive,The housewife will fry the mushrooms,4,8,1,1.0298,0.0536,389.8,elsewhere,False,False,,,,,,,,,,,True,0,mushrooms,elsewhere
subject-20,0,3,non-restrictive,The woman will touch the baby,2,8,0,,,,,,,,,,,,,,,,,True,0,baby,
subject-20,1,10,restrictive,The man will repair the washing machine,1,4,1,1.1331,0.02,344.5,subject,False,False,,,,,,,,,,,True,1,washing-machine,subject
subject-20,2,28,restrictive,The cat will drink the milk,3,11,2,0.9871,0.0342,413.3,pos3,True,True,,,,,,,,,,,True,0,milk,milk
subject-20,3,6,restrictive,The housewife will fry the mushrooms,1,6,0,,,,,,,,,,,,,,,,,True,0,mushrooms,
subject-20,4,21,non-restrictive,The woman will move the flower,4,7,1,1.0675,0.04,542.6,elsewhere,False,False,,,,,,,,,,,True,0,flower,elsewhere
subject-20,5,12,restrictive,The man will sail the boat,3,8,1,0.9608,0.0537,630.8,elsewhere,False,False,,,,,,,,,,,True,0,boat,elsewhere
subject-20,6,5,non-restrictive,The hiker will photograph the mountain,4,9,4,0.7911,0.0334,357.1,pos2,False,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,mountain,cactus
subject-20,7,11,non-restrictive,The baby will kick the bell,2,7,2,1.2403,0.0337,320.5,elsewhere,False,False,,,,,,,,,,,True,0,bell,elsewhere
subject-20,8,42,restrictive,The woman will sew the shirt,1,6,1,0.972,0.054,368.9,pos1,True,True,,,,,,,,,,,True,0,shirt,shirt
subject-20,9,23,non-restrictive,The girl will hold the scarf,2,6,1,0.9803,0.0335,449.0,elsewhere,False,False,,,,,,,,,,,True,0,scarf,elsewhere
subject-20,10,49,non-restrictive,The man will pick up the stamp,4,6,1,1.2384,0.0334,558.6,pos4,True,True,,,,,,,,,,,True,0,stamp,stamp
subject-20,11,0,restrictive,The boy will eat the cake,3,5,2,0.6949,0.0337,545.0,elsewhere,False,False,,,,,,,,,,,True,0,cake,elsewhere
subject-20,12,4,restrictive,The boy will bounce the ball,3,7,2,1.0248,0.0334,463.2,pos2,False,True,,,,,,,,,,,True,0,ball,shuttle-cock
subject-20,13,36,restrictive,The kid will build the lego,3,5,1,1.2654,0.0334,595.2,elsewhere,False,False,,,,,,,,,,,True,0,lego,elsewhere
subject-20,14,22,restrictive,The girl will zip the coat,1,9,1,0.878,0.0537,429.4,pos1,True,True,,,,,,,,,,,True,0,coat,coat
subject-20,15,41,non-restrictive,The boy will move the orange,4,3,2,0.0475,0.0132,97.4,subject,False,False,,,,,,,,,,,True,0,orange,subject
subject-20,16,46,restrictive,The musician will tune the violin,1,4,0,,,,,,,,,,,,,,,,,True,0,violin,
subject-20,17,26,restrictive,The woman will blow out the candle,1,8,1,1.2406,0.04,538.6,elsewhere,False,False,,,,,,,,,,,True,0,candle,elsewhere
subject-20,18,40,restrictive,The girl will button the blouse,3,6,1,1.3009,0.0334,375.4,elsewhere,False,False,,,,,,,,,,,True,0,blouse,elsewhere
subject-20,19,9,non-restrictive,The woman will open the book,4,6,0,,,,,,,,,,,,,,,,,True,0,book,
subject-20,21,18,restrictive,The boy will kick the football,1,5,1,1.0301,0.0535,369.0,pos1,True,True,,,,,,,,,,,True,0,football,football
subject-20,22,43,non-restrictive,The man will wipe the safe,2,7,2,0.8087,0.0203,615.0,pos4,False,True,,,,,,,,,,,True,0,safe,bolt
subject-20,23,31,non-restrictive,The woman will examine the bottle,2,7,2,1.1314,0.0334,485.8,pos3,False,True,,,,,,,,,,,True,0,bottle,lemon
subject-20,24,25,non-restrictive,The man will move the canvas,4,9,2,0.8341,0.0198,191.7,pos3,False,True,,,,,,,,,,,True,0,canvas,rope
subject-20,25,1,non-restrictive,The woman will try the wine,4,5,1,1.2686,0.0335,611.7,elsewhere,False,False,,,,,,,,,,,True,0,wine,elsewhere
subject-20,26,48,restrictive,The child will inflate the balloon,3,9,1,1.3543,0.0271,303.1,elsewhere,False,False,,,,,,,,,,,True,0,balloon,elsewhere
subject-20,27,47,non-restrictive,The girl will move the carpet,2,2,1,0.7625,0.0535,1487.9,elsewhere,False,False,,,,,,,,,,,True,0,carpet,elsewhere
subject-20,28,29,non-restrictive,The grandmother will eadturn the newspaper,4,3,0,,,,,,,,,,,,,,,,,True,0,newspaper,
subject-20,29,45,non-restrictive,The chef will carry the carrot,4,4,1,1.6061,0.0334,246.7,pos4,True,True,,,,,,,,,,,True,0,carrot,carrot
subject-20,30,30,restrictive,The girl will roll the dice,1,8,1,0.7169,0.0537,711.8,elsewhere,False,False,,,,,,,,,,,True,0,dice,elsewhere
subject-20,31,19,non-restrictive,The chef will clean the bread,2,7,2,1.2513,0.0205,552.3,pos1,False,True,,,,,,,,,,,True,0,bread,bowl
subject-20,32,33,non-restrictive,The boy will open the suitcase,4,6,2,1.0741,0.0334,278.8,subject,False,False,,,,,,,,,,,True,0,suitcase,subject
subject-20,33,8,restrictive,The woman will play the piano,3,2,1,0.8402,0.04,590.4,elsewhere,False,False,,,,,,,,,,,True,0,piano,elsewhere
subject-20,34,15,non-restrictive,The businessman will  forget the hat,2,8,3,0.0056,0.0332,517.5,pos1,False,True,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,hat,folder
subject-20,35,2,restrictive,The policeman will arrest the man,1,7,2,0.2002,0.0203,234.4,subject,False,False,,,,,,,,,,,True,0,man,subject
subject-20,36,44,restrictive,The baker will knead the dough,3,4,0,,,,,,,,,,,,,,,,,True,0,dough,
subject-20,37,17,non-restrictive,The man will  move the wood,4,8,2,0.4786,0.0334,258.8,subject,False,False,0.0,,0.0,,1.0,,0.0,,0.0,,False,1,wood,subject
subject-20,38,27,non-restrictive,The boy will touch the lamp,2,5,1,1.0133,0.0266,432.4,subject,False,False,,,,,,,,,,,True,0,lamp,subject
subject-20,39,32,restrictive,The woman will brew the beer,3,7,2,0.7994,0.0535,526.5,pos4,False,True,,,,,,,,,,,True,0,beer,mug
subject-20,40,37,non-restrictive,The boy will move the banana,4,7,1,1.0375,0.0671,638.8,pos1,False,True,,,,,,,,,,,True,0,banana,mitten
subject-20,41,24,restrictive,The girl will groom the rabbit,3,3,0,,,,,,,,,,,,,,,,,True,0,rabbit,
subject-20,42,20,restrictive,The baby will hug the kitten,3,3,0,,,,,,,,,,,,,,,,,True,0,kitten,
subject-20,43,39,non-restrictive,The boy will move the shoelace,2,3,1,1.3194,0.0134,138.2,pos2,True,True,,,,,,,,,,,True,0,shoelace,shoelace
subject-20,44,7,non-restrictive,The doctor will check the child,2,3,0,,,,,,,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,child,
subject-20,45,13,non-restrictive,The man will  collect the cigarettes,4,7,2,1.2171,0.0469,508.5,pos2,False,True,,,,,,,,,,,True,0,cigarettes,briefcase
subject-20,46,14,restrictive,The boy will walk the dog,1,6,3,0.892,0.0667,481.1,elsewhere,False,False,0.0,,0.0,,0.0,,1.0,,0.0,,False,0,dog,elsewhere
subject-20,47,38,restrictive,The woman will tie the apron,1,5,0,,,,,,,,,,,,,,,,,True,0,apron,
subject-20,48,35,non-restrictive,The girl will squeeze the mascara,2,2,2,1.4959,0.0203,169.0,subject,False,False,,,,,,,,,,,True,0,mascara,subject
subject-20,49,16,restrictive,The woman will wear the dress,3,6,0,,,,,,,,,,,,,,,,,True,0,dress,
subject-21,0,2,non-restrictive,The policeman will search the man,1,17,3,0.1538,0.0134,249.3,subject,False,False,,,,,,,,,,,True,0,man,subject
subject-21,1,1,restrictive,The woman will drink the wine,4,12,1,1.1341,0.0335,603.1,pos4,True,True,,,,,,,,,,,True,0,wine,wine
subject-21,2,46,non-restrictive,The musician will move the violin,1,10,1,1.1035,0.047,440.9,pos1,True,True,,,,,,,,,,,True,0,violin,violin
subject-21,3,36,non-restrictive,The kid will stack the lego,3,12,4,0.7268,0.0133,181.0,subject,False,False,,,,,,,,,,,True,0,lego,subject
subject-21,4,29,restrictive,The grandmother will read the newspaper,4,8,1,0.8762,0.0469,462.7,pos4,True,True,,,,,,,,,,,True,0,newspaper,newspaper
subject-21,5,11,restrictive,The baby will ring the bell,2,12,1,0.6686,0.0333,580.7,pos2,True,True,,,,,,,,,,,True,0,bell,bell
subject-21,6,16,non-restrictive,The woman will  carry the dress,3,13,1,1.1014,0.0402,578.0,pos3,True,True,,,,,,,,,,,True,0,dress,dress
subject-21,7,30,non-restrictive,The girl will grab the dice,1,15,2,1.162,0.0402,517.1,elsewhere,False,False,,,,,,,,,,,True,0,dice,elsewhere
subject-21,8,0,non-restrictive,The boy will move the cake,3,17,3,0.8964,0.0466,484.2,pos3,True,True,,,,,,,,,,,True,0,cake,cake
subject-21,9,21,restrictive,The woman will water the flower,4,15,5,0.1449,0.0136,383.5,subject,False,False,,,,,,,,,,,True,0,flower,subject
subject-21,10,10,non-restrictive,The man will wipe the washing machine,1,14,4,0.9677,0.0131,534.1,subject,False,False,,,,,,,,,,,True,1,washing-machine,subject
subject-21,11,49,restrictive,The man will lick the stamp,4,14,2,1.157,0.0335,544.9,subject,False,False,,,,,,,,,,,True,0,stamp,subject
subject-21,12,4,non-restrictive,The boy will throw the ball,3,15,4,0.8551,0.0464,415.7,pos1,False,True,,,,,,,,,,,True,0,ball,acorns
subject-21,13,18,non-restrictive,The boy will touch the football,1,17,5,0.1464,0.0335,486.2,elsewhere,False,False,,,,,,,,,,,True,0,football,elsewhere
subject-21,14,3,restrictive,The woman will bathe the baby,2,9,2,1.3668,0.0335,737.8,pos1,False,True,,,,,,,,,,,True,0,baby,rocking-horse
subject-21,15,39,restrictive,The boy will tie the shoelace,2,13,2,0.6986,0.0468,604.4,pos2,True,True,,,,,,,,,,,True,0,shoelace,shoelace
subject-21,16,6,non-restrictive,The housewife will  wash the mushrooms,1,11,1,1.1253,0.0538,649.5,elsewhere,False,False,,,,,,,,,,,True,0,mushrooms,elsewhere
subject-21,17,19,restrictive,The chef will slice the bread,2,14,1,0.9683,0.0403,637.1,pos2,True,True,,,,,,,,,,,True,0,bread,bread
subject-21,18,41,restrictive,The boy will squeeze the orange,4,12,1,1.1361,0.0334,579.3,pos4,True,True,,,,,,,,,,,True,0,orange,orange
subject-21,19,40,non-restrictive,The girl will hold the blouse,3,13,3,0.8917,0.0334,575.1,pos1,False,True,,,,,,,,,,,True,0,blouse,toothbrish
subject-21,20,13,restrictive,The man will smoke the cigarettes,4,15,3,0.8209,0.0468,359.0,elsewhere,False,False,,,,,,,,,,,True,0,cigarettes,elsewhere
subject-21,21,33,restrictive,The boy will unzip the suitcase,4,14,1,1.1886,0.0535,621.2,pos4,True,True,,,,,,,,,,,True,0,suitcase,suitcase
subject-21,22,37,restrictive,The boy will peel the banana,4,13,5,0.6634,0.0132,124.1,elsewhere,False,False,,,,,,,,,,,True,0,banana,elsewhere
subject-21,23,23,restrictive,The girl will knit the scarf,2,12,6,0.4057,0.0337,342.7,elsewhere,False,False,,,,,,,,,,,True,1,scarf,elsewhere
subject-21,24,28,non-restrictive,The cat will push the milk,3,16,6,0.0668,0.0199,1970.8,elsewhere,False,False,,,,,,,,,,,True,0,milk,elsewhere
subject-21,25,43,restrictive,The man will lock the safe,2,15,4,0.052,0.0402,621.0,elsewhere,False,False,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,safe,elsewhere
subject-21,26,20,non-restrictive,The baby will grab the kitten,3,13,2,0.5218,0.0468,341.5,subject,False,False,0.0,,0.0,,0.0,,1.0,,0.0,,False,1,kitten,subject
subject-21,27,27,restrictive,The boy will dim the lamp,2,11,1,0.756,0.0603,638.2,elsewhere,False,False,,,,,,,,,,,True,0,lamp,elsewhere
subject-21,28,9,restrictive,The woman will read the book,4,12,2,0.8846,0.0536,634.2,pos3,False,True,,,,,,,,,,,True,0,book,bag
subject-21,29,15,restrictive,The businessman will wear the hat,2,14,1,0.8168,0.0403,576.4,pos2,True,True,,,,,,,,,,,True,0,hat,hat
subject-21,30,24,non-restrictive,The girl will lift the rabbit,3,12,1,1.1659,0.0468,521.3,pos3,True,True,,,,,,,,,,,True,0,rabbit,rabbit
subject-21,31,14,non-restrictive,The boy will feed the dog,1,12,2,0.8861,0.0405,653.5,pos2,False,True,,,,,,,,,,,True,0,dog,bird
subject-21,32,26,non-restrictive,The woman will blow grab the candle,1,9,3,1.1199,0.0535,469.2,pos3,False,True,,,,,,,,,,,True,0,candle,coin
subject-21,33,38,non-restrictive,The woman will carry the apron,1,13,3,0.7666,0.0335,492.5,elsewhere,False,False,,,,,,,,,,,True,0,apron,elsewhere
subject-21,34,42,non-restrictive,The woman will wash the shirt,1,10,2,0.2089,0.0535,460.2,elsewhere,False,False,,,,,,,,,,,True,0,shirt,elsewhere
subject-21,35,25,restrictive,The man will paint the canvas,4,21,4,0.8163,0.0203,661.5,elsewhere,False,False,,,,,,,,,,,True,0,canvas,elsewhere
subject-21,36,22,non-restrictive,The girl will hang the coat,1,14,5,0.4979,0.0334,645.1,pos2,False,True,,,,,,,,,,,True,0,coat,hook
subject-21,37,31,restrictive,The woman will open the bottle,2,16,5,0.3449,0.0401,645.4,elsewhere,False,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,False,2,bottle,elsewhere
subject-21,38,7,restrictive,The doctor will inject the child,2,14,2,0.325,0.04,582.2,pos1,False,True,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,child,microscope
