subject_id,trial,sentence_id,condition,sentence,target_position,n_saccades_detected,n_saccades_after_verb_onset,first_saccade_latency_s,first_saccade_duration_s,first_saccade_peak_vel_deg_s,first_saccade_landing_aoi,first_saccade_is_target,first_saccade_is_object,rawsample_prop_pos1,saccade_prop_pos1,rawsample_prop_pos2,saccade_prop_pos2,rawsample_prop_pos3,saccade_prop_pos3,rawsample_prop_pos4,saccade_prop_pos4,prop_target_critical_window,saccade_prop_target,no_object_gaze_critical_window,n_saccades_landed_critical_window,target_object,first_saccade_chosen_object
subject-19,0,48,non-restrictive,The child will carry the balloon,2,6,1,1.4896,0.0736,561.1,pos2,True,True,,,,,,,,,,,True,0,balloon,balloon
subject-19,1,12,non-restrictive,The man will watch the boat,2,7,1,1.4517,0.0535,390.8,pos1,False,True,,,,,,,,,,,True,0,boat,car
subject-19,2,45,restrictive,The chef will grate the carrot,3,5,1,0.9947,0.04,378.6,pos1,False,True,,,,,,,,,,,True,0,carrot,peeler
subject-19,3,26,non-restrictive,The woman will blow grab the candle,4,10,2,1.2542,0.0536,540.1,elsewhere,False,False,,,,,,,,,,,True,0,candle,elsewhere
subject-19,4,25,restrictive,The man will paint the canvas,3,8,4,0.0932,0.0332,353.6,subject,False,False,,,,,,,,,,,True,0,canvas,subject
subject-19,5,38,non-restrictive,The woman will carry the apron,4,10,3,0.6261,0.0133,365.7,subject,False,False,,,,,,,,,,,True,1,apron,subject
subject-19,6,3,restrictive,The woman will bathe the baby,1,8,3,0.5428,0.0335,267.2,elsewhere,False,False,0.0,,0.0,,0.0,,1.0,,0.0,,False,1,baby,elsewhere
subject-19,7,2,non-restrictive,The policeman will search the man,4,5,1,0.4548,0.0736,294.7,pos3,False,True,0.7997,0.0,0.0,0.0,0.2003,1.0,0.0,0.0,0.0,0.0,False,1,man,dustbin
subject-19,8,34,non-restrictive,The boy will move the radio,4,4,2,0.0367,0.02,248.5,elsewhere,False,False,0.0,,0.0,,0.0,,1.0,,1.0,,False,0,radio,elsewhere
subject-19,9,47,restrictive,The girl will vacuum the carpet,1,11,1,0.3416,0.054,500.0,pos3,False,True,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,carpet,roller
subject-19,10,10,non-restrictive,The man will wipe the washing machine,4,5,0,,,,,,,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,washing-machine,
subject-19,11,1,restrictive,The woman will drink the wine,3,5,2,0.0559,0.0669,375.3,subject,False,False,,,,,,,,,,,True,0,wine,subject
subject-19,12,21,restrictive,The woman will water the flower,3,5,1,0.7075,0.0673,492.1,pos3,True,True,,,,,,,,,,,True,0,flower,flower
subject-19,13,30,non-restrictive,The girl will grab the dice,4,6,3,1.5167,0.0538,522.3,pos3,False,True,,,,,,,,,,,True,0,dice,headphones
subject-19,14,28,non-restrictive,The cat will push the milk,2,4,2,0.0198,0.0407,330.5,subject,False,False,,,,,,,,,,,True,0,milk,subject
subject-19,15,32,non-restrictive,The woman will carry the beer,2,9,3,0.0782,0.0201,265.7,subject,False,False,,,,,,,,,,,True,0,beer,subject
subject-19,16,24,non-restrictive,The girl will lift the rabbit,2,6,2,0.1813,0.0737,373.9,subject,False,False,,,,,,,,,,,True,0,rabbit,subject
subject-19,17,9,restrictive,The woman will read the book,3,6,4,0.2751,0.0535,417.0,subject,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,1,book,subject
subject-19,18,8,non-restrictive,The woman will dust the piano,2,6,1,1.1678,0.067,532.8,pos2,True,True,,,,,,,,,,,True,0,piano,piano
subject-19,19,49,restrictive,The man will lick the stamp,3,5,2,1.0096,0.067,474.8,pos1,False,True,,,,,,,,,,,True,0,stamp,rubberband
subject-19,20,14,non-restrictive,The boy will feed the dog,4,5,1,0.873,0.0537,343.4,pos4,True,True,,,,,,,,,,,True,0,dog,dog
subject-19,21,0,non-restrictive,The boy will move the cake,2,4,2,0.6823,0.0336,271.5,subject,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,cake,subject
subject-19,22,13,restrictive,The man will smoke the cigarettes,3,9,1,0.8546,0.0535,426.9,pos1,False,True,,,,,,,,,,,True,0,cigarettes,briefcase
subject-19,23,15,restrictive,The businessman will wear the hat,1,5,1,0.6093,0.0736,581.6,pos2,False,True,,,,,,,,,,,True,0,hat,wallet
subject-19,24,22,non-restrictive,The girl will hang the coat,4,3,0,,,,,,,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,coat,
subject-19,25,4,non-restrictive,The boy will throw the ball,2,8,3,1.6251,0.0538,295.0,subject,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,ball,subject
subject-19,26,31,restrictive,The woman will open the bottle,1,6,1,0.3314,0.0673,529.2,pos3,False,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,1,bottle,sponge
subject-19,27,23,restrictive,The girl will knit the scarf,1,9,5,0.4464,0.0535,418.6,subject,False,False,1.0,,0.0,,0.0,,0.0,,1.0,,False,0,scarf,subject
subject-19,28,40,non-restrictive,The girl will hold the blouse,2,8,2,0.0011,0.0534,454.2,subject,False,False,,,,,,,,,,,True,0,blouse,subject
subject-19,29,36,non-restrictive,The kid will stack the lego,2,7,3,0.4853,0.0536,406.9,subject,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,1,lego,subject
subject-19,30,35,restrictive,The girl will apply the mascara,1,5,3,0.5875,0.0539,358.1,subject,False,False,1.0,,0.0,,0.0,,0.0,,1.0,,False,1,mascara,subject
subject-19,31,33,restrictive,The boy will unzip the suitcase,3,8,3,0.03,0.0535,345.1,pos4,False,True,0.0,0.0,0.0,0.0,0.8879,1.0,0.1121,0.0,0.8879,1.0,False,1,suitcase,envelope
subject-19,32,37,restrictive,The boy will peel the banana,3,4,1,1.1784,0.0469,464.7,pos1,False,True,,,,,,,,,,,True,0,banana,marker
subject-19,33,44,non-restrictive,The baker will inspect the dough,2,6,3,0.1651,0.0673,592.3,pos2,True,True,0.0,,1.0,,0.0,,0.0,,1.0,,False,0,dough,dough
subject-19,34,5,restrictive,The hiker will climb the mountain,3,8,1,0.9719,0.0536,357.3,pos4,False,True,,,,,,,,,,,True,0,mountain,animal
subject-19,35,27,restrictive,The boy will dim the lamp,1,7,2,0.207,0.0336,362.1,subject,False,False,0.0,,0.0,,0.0,,1.0,,0.0,,False,1,lamp,subject
subject-19,36,7,restrictive,The doctor will inject the child,1,5,1,1.5574,0.0538,350.3,pos4,False,True,,,,,,,,,,,True,0,child,microscope
subject-19,37,29,restrictive,The grandmother will read the newspaper,3,8,1,0.5148,0.0668,526.4,pos3,True,True,,,,,,,,,,,True,0,newspaper,newspaper
subject-19,38,6,non-restrictive,The housewife will  wash the mushrooms,4,6,1,0.7636,0.0675,547.9,pos3,False,True,,,,,,,,,,,True,0,mushrooms,jug
subject-19,39,11,restrictive,The baby will ring the bell,1,5,2,0.1189,0.0471,480.7,subject,False,False,,,,,,,,,,,True,0,bell,subject
subject-19,40,20,non-restrictive,The baby will grab the kitten,2,4,1,0.7766,0.0469,543.1,pos2,True,True,,,,,,,,,,,True,0,kitten,kitten
subject-19,41,42,non-restrictive,The woman will wash the shirt,4,7,3,0.0077,0.0137,368.7,elsewhere,False,False,,,,,,,,,,,True,0,shirt,elsewhere
subject-19,42,46,non-restrictive,The musician will move the violin,4,4,2,0.34,0.0534,273.6,subject,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,1,violin,subject
subject-19,43,16,non-restrictive,The woman will  carry the dress,2,4,1,0.9811,0.0535,507.8,pos3,False,True,,,,,,,,,,,True,0,dress,lantern
subject-19,44,19,restrictive,The chef will slice the bread,1,5,2,0.8409,0.074,316.2,subject,False,False,1.0,,0.0,,0.0,,0.0,,1.0,,False,0,bread,subject
subject-19,45,18,non-restrictive,The boy will touch the football,4,6,2,0.7695,0.0334,272.9,elsewhere,False,False,0.0,,0.0,,0.0,,1.0,,1.0,,False,0,football,elsewhere
subject-19,46,41,restrictive,The boy will squeeze the orange,3,6,1,1.5846,0.0536,330.7,pos4,False,True,,,,,,,,,,,True,0,orange,stone
subject-19,47,39,restrictive,The boy will tie the shoelace,1,6,2,0.0892,0.0535,364.4,subject,False,False,,,,,,,,,,,True,0,shoelace,subject
subject-19,48,17,restrictive,The man will chop the wood,3,4,2,0.052,0.0532,316.5,subject,False,False,,,,,,,,,,,True,0,wood,subject
subject-19,49,43,restrictive,The man will lock the safe,1,6,1,0.5945,0.0533,454.0,pos1,True,True,,,,,,,,,,,True,0,safe,safe
subject-2,0,21,non-restrictive,The woman will move the flower,3,11,1,1.2483,0.0402,674.9,pos3,True,True,,,,,,,,,,,True,0,flower,flower
subject-2,1,15,non-restrictive,The businessman will  forget the hat,1,8,1,0.267,0.0333,606.0,pos2,False,True,0.0,,1.0,,0.0,,0.0,,0.0,,False,0,hat,wallet
subject-2,2,19,non-restrictive,The chef will clean the bread,1,11,4,0.0862,0.0201,125.1,elsewhere,False,False,,,,,,,,,,,True,0,bread,elsewhere
subject-2,3,10,restrictive,The man will repair the washing machine,4,5,1,0.999,0.0199,656.4,pos1,False,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,washing-machine,mirror
subject-2,4,26,restrictive,The woman will blow out the candle,4,9,1,0.8857,0.0399,551.8,pos3,False,True,,,,,,,,,,,True,0,candle,coaster
subject-2,5,0,restrictive,The boy will eat the cake,2,11,1,1.4115,0.0335,412.0,elsewhere,False,False,,,,,,,,,,,True,0,cake,elsewhere
subject-2,6,2,restrictive,The policeman will arrest the man,4,6,1,0.6835,0.0396,524.3,pos4,True,True,,,,,,,,,,,True,0,man,man
subject-2,7,12,restrictive,The man will sail the boat,2,12,4,0.6861,0.0338,444.2,elsewhere,False,False,,,,,,,,,,,True,0,boat,elsewhere
subject-2,8,28,restrictive,The cat will drink the milk,2,9,1,1.6641,0.0397,386.2,pos4,False,True,,,,,,,,,,,True,0,milk,nut
subject-2,9,7,non-restrictive,The doctor will check the child,1,7,1,0.8054,0.0467,510.0,pos2,False,True,,,,,,,,,,,True,0,child,tv-monitor
subject-2,10,35,non-restrictive,The girl will squeeze the mascara,1,9,0,,,,,,,,,,,,,,,,,True,0,mascara,
subject-2,11,24,restrictive,The girl will groom the rabbit,2,14,3,0.0759,0.0201,334.3,elsewhere,False,False,,,,,,,,,,,True,0,rabbit,elsewhere
subject-2,12,25,non-restrictive,The man will move the canvas,3,12,3,0.1637,0.0201,107.4,elsewhere,False,False,,,,,,,,,,,True,0,canvas,elsewhere
subject-2,13,33,non-restrictive,The boy will open the suitcase,3,8,2,0.6919,0.0138,230.8,elsewhere,False,False,,,,,,,,,,,True,0,suitcase,elsewhere
subject-2,14,1,non-restrictive,The woman will try the wine,3,8,1,1.147,0.0206,574.7,pos2,False,True,,,,,,,,,,,True,0,wine,lipstick
subject-2,15,43,non-restrictive,The man will wipe the safe,1,11,2,0.4939,0.0469,149.3,subject,False,False,,,,,,,,,,,True,0,safe,subject
subject-2,16,32,restrictive,The woman will brew the beer,2,6,1,1.2747,0.0404,363.4,pos1,False,True,,,,,,,,,,,True,0,beer,kettle
subject-2,17,14,restrictive,The boy will walk the dog,4,10,2,1.2402,0.0668,418.5,pos1,False,True,,,,,,,,,,,True,0,dog,bird
subject-2,18,39,non-restrictive,The boy will move the shoelace,1,7,0,,,,,,,,,,,,,,,,,True,0,shoelace,
subject-2,19,20,restrictive,The baby will hug the kitten,2,9,1,1.066,0.0468,502.1,elsewhere,False,False,,,,,,,,,,,True,0,kitten,elsewhere
subject-2,20,18,restrictive,The boy will kick the football,4,9,3,1.177,0.0472,369.1,elsewhere,False,False,,,,,,,,,,,True,0,football,elsewhere
subject-2,21,8,restrictive,The woman will play the piano,2,8,1,0.9678,0.0399,446.4,elsewhere,False,False,,,,,,,,,,,True,0,piano,elsewhere
subject-2,22,49,non-restrictive,The man will pick up the stamp,3,9,2,1.0843,0.0267,188.3,elsewhere,False,False,,,,,,,,,,,True,0,stamp,elsewhere
subject-2,23,38,restrictive,The woman will tie the apron,4,10,4,0.0978,0.0201,1496.7,elsewhere,False,False,,,,,,,,,,,True,2,apron,elsewhere
subject-2,24,30,restrictive,The girl will roll the dice,4,6,0,,,,,,,,,,,,,,,,,True,0,dice,
subject-2,25,42,restrictive,The woman will sew the shirt,4,10,2,0.785,0.0533,312.1,pos4,True,True,,,,,,,,,,,True,0,shirt,shirt
subject-2,26,36,restrictive,The kid will build the lego,2,12,5,0.1802,0.0131,67.5,elsewhere,False,False,,,,,,,,,,,True,0,lego,elsewhere
subject-2,27,5,non-restrictive,The hiker will photograph the mountain,3,10,2,1.3537,0.0538,95.3,elsewhere,False,False,,,,,,,,,,,True,0,mountain,elsewhere
subject-2,28,3,non-restrictive,The woman will touch the baby,1,11,1,0.9006,0.0134,564.9,elsewhere,False,False,,,,,,,,,,,True,0,baby,elsewhere
subject-2,29,41,non-restrictive,The boy will move the orange,3,7,1,1.2191,0.0403,358.3,elsewhere,False,False,,,,,,,,,,,True,0,orange,elsewhere
subject-2,30,46,restrictive,The musician will tune the violin,4,6,2,0.1702,0.0136,258.8,subject,False,False,,,,,,,,,,,True,0,violin,subject
subject-2,31,22,restrictive,The girl will zip the coat,4,9,1,0.7908,0.0335,436.3,elsewhere,False,False,,,,,,,,,,,True,0,coat,elsewhere
subject-2,32,37,non-restrictive,The boy will move the banana,3,6,0,,,,,,,,,,,,,,,,,True,0,banana,
subject-2,34,44,restrictive,The baker will knead the dough,2,6,1,0.8202,0.047,424.8,elsewhere,False,False,,,,,,,,,,,True,0,dough,elsewhere
subject-2,35,9,non-restrictive,The woman will open the book,3,9,1,1.2806,0.0533,350.8,pos1,False,True,,,,,,,,,,,True,0,book,cup
subject-2,36,27,non-restrictive,The boy will touch the lamp,1,9,1,1.8037,0.0402,412.9,pos1,True,True,,,,,,,,,,,True,0,lamp,lamp
subject-2,37,17,non-restrictive,The man will  move the wood,3,10,0,,,,,,,,,,,,,,,,,True,0,wood,
subject-2,38,31,non-restrictive,The woman will examine the bottle,1,8,2,1.2119,0.0468,444.9,pos2,False,True,,,,,,,,,,,True,0,bottle,lemon
subject-2,39,48,restrictive,The child will inflate the balloon,2,9,1,1.1268,0.0535,655.0,pos3,False,True,,,,,,,,,,,True,0,balloon,pump
subject-2,40,47,non-restrictive,The girl will move the carpet,1,11,1,1.0302,0.0398,578.1,pos3,False,True,,,,,,,,,,,True,0,carpet,roller
subject-2,41,23,non-restrictive,The girl will hold the scarf,1,14,2,1.0604,0.0336,428.8,elsewhere,False,False,,,,,,,,,,,True,0,scarf,elsewhere
subject-2,42,11,non-restrictive,The baby will kick the bell,1,6,1,1.0859,0.0472,532.5,pos2,False,True,,,,,,,,,,,True,0,bell,drum
subject-2,43,29,non-restrictive,The grandmother will eadturn the newspaper,3,8,1,0.3086,0.0536,354.8,pos4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,1,newspaper,comb
subject-2,44,16,restrictive,The woman will wear the dress,2,9,2,1.1275,0.0332,328.3,elsewhere,False,False,,,,,,,,,,,True,0,dress,elsewhere
subject-2,45,13,non-restrictive,The man will  collect the cigarettes,3,10,4,0.1462,0.0265,258.2,elsewhere,False,False,,,,,,,,,,,True,0,cigarettes,elsewhere
subject-2,46,4,restrictive,The boy will bounce the ball,2,11,2,0.9244,0.0132,324.8,elsewhere,False,False,,,,,,,,,,,True,0,ball,elsewhere
subject-2,47,45,non-restrictive,The chef will carry the carrot,3,10,1,1.0902,0.0331,442.6,elsewhere,False,False,,,,,,,,,,,True,0,carrot,elsewhere
subject-2,48,40,restrictive,The girl will button the blouse,2,13,1,1.0061,0.0133,359.1,elsewhere,False,False,,,,,,,,,,,True,0,blouse,elsewhere
subject-2,49,6,restrictive,The housewife will fry the mushrooms,4,8,1,1.0298,0.0536,389.8,pos4,True,True,,,,,,,,,,,True,0,mushrooms,mushrooms
subject-20,0,3,non-restrictive,The woman will touch the baby,2,8,0,,,,,,,,,,,,,,,,,True,0,baby,
subject-20,1,47,non-restrictive,The girl will move the carpet,2,4,1,1.0701,0.02,344.5,elsewhere,False,False,,,,,,,,,,,True,0,carpet,elsewhere
subject-20,2,29,non-restrictive,The grandmother will eadturn the newspaper,4,11,2,0.4621,0.0342,413.3,pos3,False,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,1,newspaper,tissue
subject-20,3,45,non-restrictive,The chef will carry the carrot,4,6,0,,,,,,,,,,,,,,,,,True,0,carrot,
subject-20,4,30,restrictive,The girl will roll the dice,1,7,1,1.0255,0.04,542.6,pos4,False,True,,,,,,,,,,,True,0,dice,headphones
subject-20,5,19,non-restrictive,The chef will clean the bread,2,8,1,1.0238,0.0537,630.8,pos3,False,True,,,,,,,,,,,True,0,bread,spoon
subject-20,6,33,non-restrictive,The boy will open the suitcase,4,9,4,0.9801,0.0334,357.1,elsewhere,False,False,,,,,,,,,,,True,0,suitcase,elsewhere
subject-20,7,8,restrictive,The woman will play the piano,3,7,2,1.2823,0.0337,320.5,elsewhere,False,False,,,,,,,,,,,True,0,piano,elsewhere
subject-20,8,15,non-restrictive,The businessman will  forget the hat,2,6,1,0.447,0.054,368.9,pos1,False,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,hat,folder
subject-20,9,2,restrictive,The policeman will arrest the man,1,6,1,0.6023,0.0335,449.0,elsewhere,False,False,,,,,,,,,,,True,1,man,elsewhere
subject-20,10,44,restrictive,The baker will knead the dough,3,6,1,1.0284,0.0334,558.6,pos4,False,True,,,,,,,,,,,True,0,dough,glass
subject-20,11,17,non-restrictive,The man will  move the wood,4,5,2,0.6529,0.0337,545.0,elsewhere,False,False,,,,,,,,,,,True,0,wood,elsewhere
subject-20,12,27,non-restrictive,The boy will touch the lamp,2,7,2,1.0668,0.0334,463.2,elsewhere,False,False,,,,,,,,,,,True,0,lamp,elsewhere
subject-20,13,32,restrictive,The woman will brew the beer,3,5,1,1.3284,0.0334,595.2,pos3,True,True,,,,,,,,,,,True,0,beer,beer
subject-20,14,37,non-restrictive,The boy will move the banana,4,9,1,1.004,0.0537,429.4,pos1,False,True,,,,,,,,,,,True,0,banana,mitten
subject-20,15,24,restrictive,The girl will groom the rabbit,3,3,1,1.1883,0.0332,430.3,pos4,False,True,,,,,,,,,,,True,0,rabbit,plate
subject-20,16,20,restrictive,The baby will hug the kitten,3,4,0,,,,,,,,,,,,,,,,,True,0,kitten,
subject-20,17,39,non-restrictive,The boy will move the shoelace,2,8,1,1.3666,0.04,538.6,pos1,False,True,,,,,,,,,,,True,0,shoelace,buckle
subject-20,18,7,non-restrictive,The doctor will check the child,2,6,1,1.1539,0.0334,375.4,elsewhere,False,False,,,,,,,,,,,True,0,child,elsewhere
subject-20,19,13,non-restrictive,The man will  collect the cigarettes,4,6,0,,,,,,,,,,,,,,,,,True,0,cigarettes,
subject-20,20,14,restrictive,The boy will walk the dog,1,8,3,0.3627,0.0334,357.8,pos2,False,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,dog,bird
subject-20,21,38,restrictive,The woman will tie the apron,1,5,1,1.0091,0.0535,369.0,pos1,True,True,,,,,,,,,,,True,0,apron,apron
subject-20,22,48,restrictive,The child will inflate the balloon,3,7,2,0.5777,0.0203,615.0,pos4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,1,balloon,pump
subject-20,23,1,non-restrictive,The woman will try the wine,4,7,2,1.1944,0.0334,485.8,pos3,False,True,,,,,,,,,,,True,0,wine,lipstick
subject-20,24,25,non-restrictive,The man will move the canvas,4,9,2,0.8341,0.0198,191.7,pos3,False,True,,,,,,,,,,,True,0,canvas,rope
subject-20,25,31,non-restrictive,The woman will examine the bottle,2,5,1,1.2056,0.0335,611.7,pos4,False,True,,,,,,,,,,,True,0,bottle,sponge
subject-20,26,10,restrictive,The man will repair the washing machine,1,9,1,1.5013,0.0271,303.1,pos4,False,True,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,washing-machine,wastebin
subject-20,27,28,restrictive,The cat will drink the milk,3,2,1,0.8675,0.0535,1487.9,pos2,False,True,,,,,,,,,,,True,0,milk,sock
subject-20,28,6,restrictive,The housewife will fry the mushrooms,1,3,0,,,,,,,,,,,,,,,,,True,0,mushrooms,
subject-20,29,21,non-restrictive,The woman will move the flower,4,4,1,1.5431,0.0334,246.7,pos4,True,True,,,,,,,,,,,True,0,flower,flower
subject-20,30,12,restrictive,The man will sail the boat,3,8,1,0.7799,0.0537,711.8,pos1,False,True,,,,,,,,,,,True,0,boat,sun
subject-20,31,5,non-restrictive,The hiker will photograph the mountain,4,7,2,0.9783,0.0205,552.3,pos1,False,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,mountain,animal
subject-20,32,11,non-restrictive,The baby will kick the bell,2,6,2,1.0531,0.0334,278.8,subject,False,False,,,,,,,,,,,True,0,bell,subject
subject-20,33,42,restrictive,The woman will sew the shirt,1,2,1,0.7982,0.04,590.4,elsewhere,False,False,,,,,,,,,,,True,0,shirt,elsewhere
subject-20,34,23,non-restrictive,The girl will hold the scarf,2,8,3,0.5516,0.0332,517.5,pos1,False,True,,,,,,,,,,,True,0,scarf,card
subject-20,35,49,non-restrictive,The man will pick up the stamp,4,7,2,0.6622,0.0203,234.4,subject,False,False,,,,,,,,,,,True,1,stamp,subject
subject-20,36,35,non-restrictive,The girl will squeeze the mascara,2,4,0,,,,,,,,,,,,,,,,,True,0,mascara,
subject-20,37,0,restrictive,The boy will eat the cake,3,8,2,0.5206,0.0334,258.8,subject,False,False,,,,,,,,,,,True,0,cake,subject
subject-20,38,36,restrictive,The kid will build the lego,3,5,1,0.8033,0.0266,432.4,elsewhere,False,False,,,,,,,,,,,True,0,lego,elsewhere
subject-20,39,22,restrictive,The girl will zip the coat,1,7,2,0.7574,0.0535,526.5,pos4,False,True,,,,,,,,,,,True,0,coat,towel
subject-20,40,41,non-restrictive,The boy will move the orange,4,7,1,1.0584,0.0671,638.8,pos1,False,True,,,,,,,,,,,True,0,orange,stone
subject-20,41,46,restrictive,The musician will tune the violin,1,3,0,,,,,,,,,,,,,,,,,True,0,violin,
subject-20,42,26,restrictive,The woman will blow out the candle,1,3,0,,,,,,,,,,,,,,,,,True,0,candle,
subject-20,43,40,restrictive,The girl will button the blouse,3,3,1,1.1934,0.0134,138.2,pos2,False,True,,,,,,,,,,,True,0,blouse,iron
subject-20,44,9,non-restrictive,The woman will open the book,4,3,0,,,,,,,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,book,
subject-20,46,18,restrictive,The boy will kick the football,1,6,3,0.829,0.0667,481.1,elsewhere,False,False,0.0,,0.0,,0.0,,1.0,,0.0,,False,0,football,elsewhere
subject-20,47,43,non-restrictive,The man will wipe the safe,2,5,0,,,,,,,,,,,,,,,,,True,0,safe,
subject-20,48,4,restrictive,The boy will bounce the ball,3,2,2,1.6009,0.0203,169.0,subject,False,False,,,,,,,,,,,True,0,ball,subject
subject-20,49,16,restrictive,The woman will wear the dress,3,6,0,,,,,,,,,,,,,,,,,True,0,dress,
subject-21,0,2,non-restrictive,The policeman will search the man,1,17,3,0.1538,0.0134,249.3,subject,False,False,,,,,,,,,,,True,0,man,subject
subject-21,1,27,restrictive,The boy will dim the lamp,2,12,1,1.2181,0.0335,603.1,pos4,False,True,,,,,,,,,,,True,0,lamp,frame
subject-21,2,9,restrictive,The woman will read the book,4,10,1,1.4605,0.047,440.9,pos1,False,True,,,,,,,,,,,True,0,book,door
subject-21,3,15,restrictive,The businessman will wear the hat,2,12,4,0.1808,0.0133,181.0,subject,False,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,hat,subject
subject-21,4,24,non-restrictive,The girl will lift the rabbit,3,8,1,1.3802,0.0469,462.7,pos4,False,True,,,,,,,,,,,True,0,rabbit,plate
subject-21,5,14,non-restrictive,The boy will feed the dog,1,12,1,0.8996,0.0333,580.7,elsewhere,False,False,,,,,,,,,,,True,0,dog,elsewhere
subject-21,6,26,non-restrictive,The woman will blow grab the candle,1,13,1,1.0594,0.0402,578.0,pos3,False,True,,,,,,,,,,,True,0,candle,coin
subject-21,7,38,non-restrictive,The woman will carry the apron,1,15,2,1.162,0.0402,517.1,pos1,True,True,,,,,,,,,,,True,0,apron,apron
subject-21,8,42,non-restrictive,The woman will wash the shirt,1,17,3,0.7914,0.0466,484.2,elsewhere,False,False,,,,,,,,,,,True,0,shirt,elsewhere
subject-21,9,25,restrictive,The man will paint the canvas,4,15,5,0.3339,0.0136,383.5,elsewhere,False,False,,,,,,,,,,,True,2,canvas,elsewhere
subject-21,10,22,non-restrictive,The girl will hang the coat,1,14,4,0.9467,0.0131,534.1,subject,False,False,,,,,,,,,,,True,0,coat,subject
subject-21,11,31,restrictive,The woman will open the bottle,2,14,2,0.9681,0.0335,544.9,elsewhere,False,False,,,,,,,,,,,True,0,bottle,elsewhere
subject-21,12,7,restrictive,The doctor will inject the child,2,15,4,0.6871,0.0464,415.7,pos1,False,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,child,microscope
subject-21,13,17,restrictive,The man will chop the wood,4,17,5,0.1254,0.0335,486.2,subject,False,False,,,,,,,,,,,True,0,wood,subject
subject-21,14,8,non-restrictive,The woman will dust the piano,3,9,2,1.4088,0.0335,737.8,elsewhere,False,False,,,,,,,,,,,True,0,piano,elsewhere
subject-21,15,45,restrictive,The chef will grate the carrot,4,13,2,0.5726,0.0468,604.4,pos2,False,True,,,,,,,,,,,True,0,carrot,peeler
subject-21,16,34,non-restrictive,The boy will move the radio,1,11,1,1.5033,0.0538,649.5,pos1,True,True,,,,,,,,,,,True,0,radio,radio
subject-21,17,44,non-restrictive,The baker will inspect the dough,3,14,1,0.8213,0.0403,637.1,pos2,False,True,,,,,,,,,,,True,0,dough,hammer
subject-21,18,47,restrictive,The girl will vacuum the carpet,2,12,1,1.0521,0.0334,579.3,pos4,False,True,,,,,,,,,,,True,0,carpet,roller
subject-21,19,48,non-restrictive,The child will carry the balloon,3,13,3,0.7657,0.0334,575.1,pos1,False,True,,,,,,,,,,,True,0,balloon,flag
subject-21,20,5,restrictive,The hiker will climb the mountain,4,15,3,0.7369,0.0468,359.0,pos4,True,True,,,,,,,,,,,True,0,mountain,mountain
subject-21,21,35,restrictive,The girl will apply the mascara,2,14,1,1.2306,0.0535,621.2,pos4,False,True,,,,,,,,,,,True,0,mascara,mirror
subject-21,22,20,non-restrictive,The baby will grab the kitten,3,13,5,0.4954,0.0132,124.1,subject,False,False,,,,,,,,,,,True,1,kitten,subject
subject-21,23,43,restrictive,The man will lock the safe,2,12,6,0.4267,0.0337,342.7,subject,False,False,,,,,,,,,,,True,1,safe,subject
subject-21,24,28,non-restrictive,The cat will push the milk,3,16,6,0.0668,0.0199,1970.8,elsewhere,False,False,,,,,,,,,,,True,0,milk,elsewhere
subject-21,25,23,restrictive,The girl will knit the scarf,2,15,4,0.031,0.0402,621.0,pos3,False,True,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,scarf,pencil
subject-21,26,1,restrictive,The woman will drink the wine,4,13,2,0.5848,0.0468,341.5,subject,False,False,0.0,,0.0,,0.0,,1.0,,1.0,,False,0,wine,subject
subject-21,27,46,non-restrictive,The musician will move the violin,1,11,1,0.273,0.0603,638.2,elsewhere,False,False,0.0,,1.0,,0.0,,0.0,,0.0,,False,1,violin,elsewhere
subject-21,28,36,non-restrictive,The kid will stack the lego,3,12,2,0.9476,0.0536,634.2,pos3,True,True,,,,,,,,,,,True,0,lego,lego
