subject_id,trial,sentence,condition,target_object,first_saccade_chosen_object,first_saccade_latency_s,chose_target
subject-1,48,The boy will move the cake,non-restrictive,cake,elsewhere,0.006,False
subject-1,49,The girl will hold the blouse,non-restrictive,blouse,iron,0.0682,False
subject-19,0,The child will carry the balloon,non-restrictive,balloon,,,False
subject-19,1,The woman will open the bottle,restrictive,bottle,,,False
subject-19,2,The girl will knit the scarf,restrictive,scarf,,,False
subject-19,3,The girl will hold the blouse,non-restrictive,blouse,,,False
subject-19,4,The kid will stack the lego,non-restrictive,lego,subject,0.0302,False
subject-19,5,The girl will apply the mascara,restrictive,mascara,subject,0.6681,False
subject-19,6,The boy will unzip the suitcase,restrictive,suitcase,elsewhere,0.6058,False
subject-19,7,The boy will peel the banana,restrictive,banana,,,False
subject-19,8,The baker will inspect the dough,non-restrictive,dough,dough,0.3527,True
subject-19,9,The hiker will climb the mountain,restrictive,mountain,mountain,0.3416,True
subject-19,10,The boy will dim the lamp,restrictive,lamp,,,False
subject-19,11,The grandmother will read the newspaper,restrictive,newspaper,,,False
subject-19,12,The man will chop the wood,restrictive,wood,,,False
subject-19,13,The housewife will  wash the mushrooms,non-restrictive,mushrooms,,,False
subject-19,14,The baby will ring the bell,restrictive,bell,,,False
subject-19,15,The baby will grab the kitten,non-restrictive,kitten,,,False
subject-19,16,The woman will wash the shirt,non-restrictive,shirt,subject,0.2023,False
subject-19,17,The musician will move the violin,non-restrictive,violin,bow,0.3401,False
subject-19,18,The woman will  carry the dress,non-restrictive,dress,,,False
subject-19,19,The chef will slice the bread,restrictive,bread,,,False
subject-19,20,The boy will touch the football,non-restrictive,football,,,False
subject-19,21,The boy will squeeze the orange,restrictive,orange,subject,0.6403,False
subject-19,22,The boy will tie the shoelace,restrictive,shoelace,,,False
subject-19,23,The boy will throw the ball,non-restrictive,ball,,,False
subject-19,24,The girl will hang the coat,non-restrictive,coat,,,False
subject-19,25,The businessman will wear the hat,restrictive,hat,,,False
subject-19,26,The man will smoke the cigarettes,restrictive,cigarettes,cigarettes,0.4994,True
subject-19,27,The man will watch the boat,non-restrictive,boat,subject,0.4674,False
subject-19,28,The chef will grate the carrot,restrictive,carrot,subject,0.0431,False
subject-19,29,The woman will blow grab the candle,non-restrictive,candle,subject,0.4433,False
subject-19,30,The man will paint the canvas,restrictive,canvas,,,False
subject-19,31,The woman will carry the apron,non-restrictive,apron,apron,0.03,True
subject-19,32,The woman will bathe the baby,restrictive,baby,,,False
subject-19,33,The policeman will search the man,non-restrictive,man,,,False
subject-19,34,The boy will move the radio,non-restrictive,radio,,,False
subject-19,35,The girl will vacuum the carpet,restrictive,carpet,subject,0.081,False
subject-19,36,The man will wipe the washing machine,non-restrictive,washing-machine,,,False
subject-19,37,The woman will drink the wine,restrictive,wine,subject,0.2437,False
subject-19,38,The woman will water the flower,restrictive,flower,,,False
subject-19,39,The girl will grab the dice,non-restrictive,dice,subject,0.2239,False
subject-19,40,The cat will push the milk,non-restrictive,milk,,,False
subject-19,41,The woman will carry the beer,non-restrictive,beer,elsewhere,0.0707,False
subject-19,42,The girl will lift the rabbit,non-restrictive,rabbit,,,False
subject-19,43,The woman will read the book,restrictive,book,,,False
subject-19,44,The woman will dust the piano,non-restrictive,piano,,,False
subject-19,45,The man will lick the stamp,restrictive,stamp,,,False
subject-19,46,The boy will feed the dog,non-restrictive,dog,subject,0.0151,False
subject-19,47,The boy will move the cake,non-restrictive,cake,subject,0.0262,False
subject-19,48,The doctor will inject the child,restrictive,child,,,False
subject-19,49,The man will lock the safe,restrictive,safe,,,False
subject-20,0,The woman will touch the baby,non-restrictive,baby,,,False
subject-20,1,The man will repair the washing machine,restrictive,washing-machine,elsewhere,1.1331,False
subject-20,2,The cat will drink the milk,restrictive,milk,,,False
subject-20,3,The housewife will fry the mushrooms,restrictive,mushrooms,,,False
subject-20,4,The woman will move the flower,non-restrictive,flower,,,False
subject-20,5,The man will sail the boat,restrictive,boat,,,False
subject-20,6,The hiker will photograph the mountain,non-restrictive,mountain,elsewhere,0.7911,False
subject-20,7,The baby will kick the bell,non-restrictive,bell,,,False
subject-20,8,The woman will sew the shirt,restrictive,shirt,,,False
subject-20,9,The girl will hold the scarf,non-restrictive,scarf,,,False
subject-20,10,The man will pick up the stamp,non-restrictive,stamp,,,False
subject-20,11,The boy will eat the cake,restrictive,cake,,,False
subject-20,12,The boy will bounce the ball,restrictive,ball,,,False
subject-20,13,The kid will build the lego,restrictive,lego,,,False
subject-20,14,The girl will zip the coat,restrictive,coat,,,False
subject-20,15,The boy will move the orange,non-restrictive,orange,subject,0.0475,False
subject-20,16,The musician will tune the violin,restrictive,violin,,,False
subject-20,17,The woman will blow out the candle,restrictive,candle,,,False
subject-20,18,The girl will button the blouse,restrictive,blouse,,,False
subject-20,19,The woman will open the book,non-restrictive,book,,,False
subject-20,21,The boy will kick the football,restrictive,football,,,False
subject-20,22,The man will wipe the safe,non-restrictive,safe,,,False
subject-20,23,The woman will examine the bottle,non-restrictive,bottle,,,False
subject-20,24,The man will move the canvas,non-restrictive,canvas,,,False
subject-20,25,The woman will try the wine,non-restrictive,wine,,,False
subject-20,26,The child will inflate the balloon,restrictive,balloon,,,False
subject-20,27,The girl will move the carpet,non-restrictive,carpet,,,False
subject-20,28,The grandmother will eadturn the newspaper,non-restrictive,newspaper,,,False
subject-20,29,The chef will carry the carrot,non-restrictive,carrot,,,False
subject-20,30,The girl will roll the dice,restrictive,dice,,,False
subject-20,31,The chef will clean the bread,non-restrictive,bread,,,False
subject-20,32,The boy will open the suitcase,non-restrictive,suitcase,,,False
subject-20,33,The woman will play the piano,restrictive,piano,,,False
subject-20,34,The businessman will  forget the hat,non-restrictive,hat,folder,0.0056,False
subject-20,35,The policeman will arrest the man,restrictive,man,subject,0.2002,False
subject-20,36,The baker will knead the dough,restrictive,dough,,,False
subject-20,37,The man will  move the wood,non-restrictive,wood,subject,0.4786,False
subject-20,38,The boy will touch the lamp,non-restrictive,lamp,,,False
subject-20,39,The woman will brew the beer,restrictive,beer,,,False
subject-20,40,The boy will move the banana,non-restrictive,banana,,,False
subject-20,41,The girl will groom the rabbit,restrictive,rabbit,,,False
subject-20,42,The baby will hug the kitten,restrictive,kitten,,,False
subject-20,43,The boy will move the shoelace,non-restrictive,shoelace,,,False
subject-20,44,The doctor will check the child,non-restrictive,child,,,False
subject-20,45,The man will  collect the cigarettes,non-restrictive,cigarettes,,,False
subject-20,46,The boy will walk the dog,restrictive,dog,,,False
subject-20,47,The woman will tie the apron,restrictive,apron,,,False
subject-20,48,The girl will squeeze the mascara,non-restrictive,mascara,,,False
subject-20,49,The woman will wear the dress,restrictive,dress,,,False
subject-21,0,The policeman will search the man,non-restrictive,man,subject,0.1538,False
subject-21,1,The woman will drink the wine,restrictive,wine,,,False
subject-21,2,The musician will move the violin,non-restrictive,violin,,,False
subject-21,3,The kid will stack the lego,non-restrictive,lego,,,False
subject-21,4,The grandmother will read the newspaper,restrictive,newspaper,,,False
subject-21,5,The baby will ring the bell,restrictive,bell,,,False
subject-21,6,The woman will  carry the dress,non-restrictive,dress,,,False
subject-21,7,The girl will grab the dice,non-restrictive,dice,,,False
subject-21,8,The boy will move the cake,non-restrictive,cake,,,False
subject-21,9,The woman will water the flower,restrictive,flower,elsewhere,0.1449,False
subject-21,10,The man will wipe the washing machine,non-restrictive,washing-machine,subject,0.9677,False
subject-21,11,The man will lick the stamp,restrictive,stamp,,,False
subject-21,12,The boy will throw the ball,non-restrictive,ball,,,False
subject-21,13,The boy will touch the football,non-restrictive,football,subject,0.1464,False
subject-21,14,The woman will bathe the baby,restrictive,baby,,,False
subject-21,15,The boy will tie the shoelace,restrictive,shoelace,,,False
subject-21,16,The housewife will  wash the mushrooms,non-restrictive,mushrooms,,,False
subject-21,17,The chef will slice the bread,restrictive,bread,,,False
subject-21,18,The boy will squeeze the orange,restrictive,orange,,,False
subject-21,19,The girl will hold the blouse,non-restrictive,blouse,,,False
subject-21,20,The man will smoke the cigarettes,restrictive,cigarettes,,,False
subject-21,21,The boy will unzip the suitcase,restrictive,suitcase,,,False
subject-21,22,The boy will peel the banana,restrictive,banana,,,False
subject-21,23,The girl will knit the scarf,restrictive,scarf,subject,0.4057,False
subject-21,24,The cat will push the milk,non-restrictive,milk,elsewhere,0.0668,False
subject-21,25,The man will lock the safe,restrictive,safe,pan,0.052,False
subject-21,26,The baby will grab the kitten,non-restrictive,kitten,subject,0.5218,False
subject-21,27,The boy will dim the lamp,restrictive,lamp,,,False
subject-21,28,The woman will read the book,restrictive,book,,,False
subject-21,29,The businessman will wear the hat,restrictive,hat,,,False
subject-21,30,The girl will lift the rabbit,non-restrictive,rabbit,,,False
subject-21,31,The boy will feed the dog,non-restrictive,dog,,,False
subject-21,32,The woman will blow grab the candle,non-restrictive,candle,,,False
subject-21,33,The woman will carry the apron,non-restrictive,apron,,,False
subject-21,34,The woman will wash the shirt,non-restrictive,shirt,subject,0.2089,False
subject-21,35,The man will paint the canvas,restrictive,canvas,,,False
subject-21,36,The girl will hang the coat,non-restrictive,coat,hook,0.4979,False
subject-21,37,The woman will open the bottle,restrictive,bottle,subject,0.3449,False
subject-21,38,The doctor will inject the child,restrictive,child,microscope,0.325,False
subject-21,39,The man will chop the wood,restrictive,wood,elsewhere,0.5404,False
subject-21,40,The woman will dust the piano,non-restrictive,piano,,,False
subject-21,41,The chef will grate the carrot,restrictive,carrot,,,False
subject-21,42,The boy will move the radio,non-restrictive,radio,subject,0.003,False
subject-21,43,The baker will inspect the dough,non-restrictive,dough,elsewhere,0.6946,False
subject-21,44,The girl will vacuum the carpet,restrictive,carpet,subject,0.7036,False
subject-21,45,The child will carry the balloon,non-restrictive,balloon,pouch,0.0226,False
subject-21,46,The hiker will climb the mountain,restrictive,mountain,moon,0.2616,False
subject-21,47,The girl will apply the mascara,restrictive,mascara,,,False
subject-21,48,The woman will carry the beer,non-restrictive,beer,subject,0.0911,False
subject-21,49,The man will watch the boat,non-restrictive,boat,,,False
